Id	Description	CharModelID	Width	IsImportantNpc	IsLoadLowNpc
10679	庙会副本入口-武当-到期不可进入	13015	0	1	-1
10680	庙会副本入口-丐帮-到期不可进入	13016	0	1	-1
10681	庙会副本入口-天山-到期不可进入	13017	0	1	-1
10682	庙会副本入口-明教-到期不可进入	13018	0	1	-1
10683	庙会副本入口-星宿-到期不可进入	13020	0	1	-1
10684	庙会副本入口-大理-到期不可进入	13019	0	1	-1
10685	庙会副本入口-玄机-到期不可进入	13021	0	1	-1
10686	庙会副本入口-年货	454	0	1	-1
10687	庙会副本入口-领元宝	4868	0	1	-1
10688	庙会副本入口-迎财神	27526	0	1	-1
10689	输出试炼Boss	31312	0	1	-1
10690	输出试炼Boss-招小怪	31312	0	1	-1
10691	输出试炼小怪	31312	0	1	-1
10692	治疗试炼-木桩	31312	50	1	-1
10693	生存试炼-小怪1	16662	0	1	-1
10694	生存试炼-小怪2	16662	0	1	-1
10695	生存试炼-小怪3	16662	0	1	-1
10696	年货怪物1	8408	0	1	-1
10697	年货怪物2	8408	0	1	-1
10698	年货怪物3	8408	0	1	-1
10699	迎财神-元宝1	27576	0	1	-1
10700	迎财神-元宝2	27577	0	1	-1
10701	迎财神-元宝3	27578	0	1	-1
10702	迎财神-元宝4	27579	0	1	-1
10703	迎财神-空	-1	50	1	-1
10704	年货-空	-1	50	1	-1
10705	生存试炼-空	-1	50	1	-1
11201	杀机-触发NPC	-1	0	1	-1
11202	狩猎-触发NPC	-1	0	1	-1
11203	神佑-触发NPC	-1	0	1	-1
11204	破阵-触发NPC	-1	0	1	-1
11205	内丹-触发NPC	-1	0	1	-1
11206	再生-触发NPC	-1	0	1	-1
11207	守财-触发NPC	-1	0	1	-1
11208	鉴影镜-触发NPC	-1	0	1	-1
30418	白猿-村口猴子—助威	16012	0	1	-1
30419	白猿-村口猴子-摇头	16013	0	1	-1
30420	白猿-村口猴子—休闲	16014	0	1	-1
30421	白猿-村口猴子—站立	16015	0	1	-1
30422	无量山猿	16013	0	1	-1
30423	无量山猿	16014	0	1	-1
30424	新手战斗-铜人-经验npc	-1	0	1	-1
30425	新手战斗-小猴王-经验npc	-1	0	1	-1
30426	【五一活动】兔子1	7057	0	1	2
30430	无锡-萌宝繁殖	196	0	1	-1
30431	萌宝气氛-柴柴	16115	0	1	-1
30432	萌宝气氛-兔子	16116	0	1	-1
30433	萌宝气氛-结婚狸奴1	16200	0	1	-1
30434	无锡-结婚萌宝	196	0	1	-1
30435	大世界-领取猫1	7050	0	1	-1
30436	大世界-领取猫2	7050	0	1	-1
30437	大世界-领取猫3	7050	0	1	-1
30438	萌宝气氛-结婚狸奴2	16200	0	1	-1
30440	萌宝捕捉1	16109	0	1	1
30441	萌宝捕捉2	16110	0	1	1
30442	萌宝捕捉3	16111	0	1	1
30443	萌宝捕捉4	16112	0	1	1
30444	萌宝捕捉5	16113	0	1	1
30445	萌宝捕捉6	16114	0	1	1
30446	萌宝捕捉7	16115	0	1	1
30447	萌宝捕捉8	16116	0	1	1
30448	萌宝捕捉9	16117	0	1	1
30449	萌宝捕捉10	16118	0	1	1
30450	萌宝打怪1	15007	0	1	-1
30451	萌宝打怪2	15007	0	1	1
30452	萌宝打怪3	15007	0	1	1
30453	萌宝打怪4	15007	0	1	1
30454	萌宝打怪5	15007	0	1	1
30455	萌宝打怪6	15007	0	1	1
30456	萌宝打怪7	15007	0	1	1
30457	萌宝打怪8	15007	0	1	1
30458	萌宝打怪9	15007	0	1	1
30459	萌宝打怪10	15007	0	1	1
31500	鱼米之乡：码头船夫（普通）	10101	0	1	-1
31501	无锡情况：段誉（对话/演员）	190	0	1	1
31502	无锡情况：段誉（对话/演员）	190	0	1	1
31503	师徒相见：师父（对话）	187	0	1	1
31504	松鹤之约：段誉（对话/演员）	190	0	1	1
31505	一见如故：乔峰（匪徒暂代）	178	0	1	1
31506	一见如故：店小二（仓库账房暂代）	11000	0	1	-1
31507	凉亭相见：赫连铁树（需新建内容）	109	0	1	-1
31508	丐帮之乱：李延宗（需新建内容）	186	0	1	1
31509	清理丐帮乱党：丐帮弟子暂代匪徒1（怪物）	192	0	1	-1
31510	清理丐帮乱党：丐帮弟子暂代匪徒2（怪物）	192	0	1	-1
31511	清理丐帮乱党：丐帮弟子暂代匪徒3（怪物）	192	0	1	-1
31512	师命难违-师父（对话）	187	0	1	1
31513	赶往杏子林：李延宗（丐帮模型）	186	0	1	1
31514	赶往杏子林：丐帮弟子（替换主角）	192	0	1	-1
31515	乔装潜入：驻守的丐帮弟子1（需新建）	192	0	1	-1
31516	乔装潜入：驻守的丐帮弟子2（需新建）	192	0	1	-1
31517	场景npc：坐着的丐帮弟子1（需新建）	14503	0	1	-1
31518	场景npc：坐着的丐帮弟子2（需新建）	14503	0	1	-1
31519	场景npc：坐着的丐帮弟子3（需新建）	14504	0	1	-1
31520	场景npc：坐着的丐帮弟子4（需新建）	14504	0	1	-1
31521	场景npc：四大丐帮长老（需新建）	14505	0	1	-1
31522	场景npc：四大丐帮长老（需新建）	14506	0	1	-1
31523	场景npc：四大丐帮长老（需新建）	14507	0	1	-1
31524	场景npc：四大丐帮长老（需新建）	14508	0	1	-1
31525	场景npc：乔峰	178	0	1	1
31526	场景npc：阿朱（需新建）	136	0	1	-1
31527	场景npc：阿碧（需新建）	135	0	1	-1
31528	场景npc：石头	14512	0	1	1
31529	场景npc：书4	14513	0	1	-1
31530	追杀：西夏武士暂代匪徒1（怪物）	176	0	1	-1
31531	追杀：西夏武士暂代匪徒2（怪物）	176	0	1	-1
31532	追杀：西夏武士暂代匪徒3（怪物）	176	0	1	-1
31533	追杀：丐帮传令弟子（需新建）	192	0	1	-1
31534	延误军情：李延宗（丐帮模型）	177	0	1	-1
31535	松开缰绳：拴马柱	13000	0	1	1
31536	松开缰绳：拴马柱	13000	0	1	1
31537	掩护段誉：段誉（对话/演员）	190	0	1	1
31538	掩护段誉：王语嫣（对话/演员）	138	0	1	-1
31539	掩护段誉：西夏一品堂成员岳老三（怪物）	14537	0	1	1
31540	寻找解药：西夏武士暂代匪徒2（怪物）	176	0	1	-1
31541	寻找解药：西夏武士暂代匪徒3（怪物）	176	0	1	-1
31542	寻找解药：西夏军官暂代匪徒3（怪物）	176	0	1	-1
31543	抢夺解药：西夏武士暂代匪徒2（怪物）	176	0	1	-1
31544	抢夺解药：西夏武士暂代匪徒3（怪物）	176	0	1	-1
31545	抢夺解药：西夏军官暂代匪徒3（怪物）	176	0	1	-1
31546	帮助段誉：西夏武士暂代匪徒2（怪物）	176	0	1	-1
31547	帮助段誉：西夏武士暂代匪徒3（怪物）	176	0	1	-1
31548	帮助段誉：西夏军官暂代匪徒3（怪物）	176	0	1	-1
31549	帮助段誉：李延宗（需新建内容）	186	0	1	1
31550	帮助段誉：段誉（对话/演员）	190	0	1	1
31551	帮助段誉：王语嫣（对话/演员）	138	0	1	-1
31552	合力救人：西夏武士暂代匪徒2（怪物）	176	0	1	-1
31553	合力救人：西夏武士暂代匪徒3（怪物）	176	0	1	-1
31554	合力救人：西夏军官暂代匪徒3（怪物）	176	0	1	-1
31555	合力救人：乔峰	178	0	1	1
31556	合力救人：阿朱（需新建）	136	0	1	-1
31557	合力救人：阿碧（需新建）	135	0	1	-1
31558	护送两姊：西夏武士暂代匪徒2（怪物）	176	0	1	-1
31559	护送两姊：西夏武士暂代匪徒3（怪物）	176	0	1	-1
31560	护送两姊：西夏军官暂代匪徒3（怪物）	176	0	1	-1
31561	再遇段誉：段誉（对话/演员）	190	0	1	1
31562	再遇段誉：王语嫣（对话/演员）	138	0	1	-1
31563	小沙弥：小沙弥	127	0	1	-1
31564	小沙弥：阿朱（需新建）	136	0	1	-1
31565	小沙弥：阿碧（需新建）	135	0	1	-1
31566	小沙弥：丐帮弟子（替换主角）	192	0	1	-1
31567	小沙弥：青城弟子-段誉（对话/演员）	190	0	1	1
31568	小沙弥：青城弟子-王语嫣（对话/演员）	138	0	1	-1
31569	场景npc：西夏武士暂代匪徒1（怪物）	176	0	1	-1
31570	场景npc：西夏武士暂代匪徒2（怪物）	176	0	1	-1
31571	场景npc：西夏军官暂代匪徒3（怪物）	176	0	1	-1
31572	场景npc：被抓的丐帮弟子1（需新建）	177	0	1	-1
31573	场景npc：被抓的丐帮弟子2（需新建）	177	0	1	-1
31574	场景npc：被抓的丐帮弟子3（需新建）	177	0	1	-1
31575	场景npc：西夏武士暂代匪徒1（怪物）	176	0	1	-1
31576	场景npc：西夏武士暂代匪徒2（怪物）	176	0	1	-1
31577	场景npc：西夏军官暂代匪徒3（怪物）	176	0	1	-1
31578	场景npc：被抓的丐帮弟子1（需新建）	177	0	1	-1
31579	场景npc：被抓的丐帮弟子2（需新建）	177	0	1	-1
31580	场景npc：被抓的丐帮弟子3（需新建）	177	0	1	-1
31581	巧遇雪：雪	116	0	1	-1
31582	击败护卫：西夏武士暂代匪徒1（怪物）	219	0	1	-1
31583	击败护卫：西夏武士暂代匪徒2（怪物）	176	0	1	-1
31584	击败护卫：西夏军官暂代匪徒3（怪物）	176	0	1	-1
31585	击败护卫：叶二娘（需新建内容）	14538	0	1	1
31586	击败护卫：西夏武士暂代匪徒1（怪物）	176	0	1	-1
31587	击败护卫：西夏武士暂代匪徒2（怪物）	176	0	1	-1
31588	开启佛龛：佛龛	14523	0	1	-1
31589	默记心经：心经	14524	0	1	-1
31590	再启冲突：雪	116	0	1	-1
31591	扮演丐帮：四大丐帮长老（需新建）	106	0	1	-1
31592	扮演丐帮：驻守的丐帮弟子1（需新建）	14503	0	1	-1
31593	扮演丐帮：驻守的丐帮弟子2（需新建）	14504	0	1	-1
31594	扮演丐帮：乔峰	178	0	1	1
31595	松鹤相聚：雪	116	0	1	-1
31596	松鹤相聚：店小二（对话/演员）	14525	0	1	-1
31597	复命：师父（对话）	187	0	1	1
31598	瀑布相见：雪	116	0	1	-1
31599	摊贩（对话/演员）	14527	0	1	-1
31600	话本	14513	0	1	-1
31601	路人（对话/演员）	14528	0	1	-1
31602	商贾（对话/演员）	14529	0	1	-1
31603	路人（对话/演员）	14528	0	1	-1
31604	无赖（对话/演员）	193	0	1	-1
31605	遇到萧峰：乔峰	178	0	1	1
31606	场景npc：少林弟子（对话/演员）	200	0	1	-1
31607	场景npc：少林弟子（对话/演员）	200	0	1	-1
31608	场景npc：少林弟子（对话/演员）	200	0	1	-1
31609	场景npc：少林弟子（对话/演员）	200	0	1	-1
31610	玄苦大师（需新建）	129	0	1	-1
31611	乔峰	178	0	1	1
31612	击退武僧：少林弟子（对话/演员）	200	0	1	-1
31613	击退武僧：少林弟子（对话/演员）	200	0	1	-1
31614	击退武僧：少林弟子（对话/演员）	200	0	1	-1
31615	回到洛阳：雪	116	0	1	-1
31616	刺客暂代匪徒1（怪物）	179	0	1	-1
31617	刺客暂代匪徒2（怪物）	179	0	1	-1
31618	刺客暂代匪徒3（怪物）	179	0	1	-1
31619	地鼠门暂代匪徒1-刺探（怪物）	14535	0	1	-1
31620	地鼠门暂代匪徒1（怪物）	14535	0	1	-1
31621	地鼠门暂代匪徒1（怪物）	14535	0	1	-1
31622	地鼠门暂代匪徒1（怪物）	14535	0	1	-1
31623	连阿三暂代匪徒1（怪物）	112	0	1	-1
31624	地鼠门暂代匪徒1（怪物）	14535	0	1	-1
31625	地鼠门暂代匪徒1（怪物）	14535	0	1	-1
31626	连阿三暂代匪徒1（怪物）	112	0	1	-1
31627	地鼠门暂代匪徒1（怪物）	14535	0	1	-1
31628	地鼠门暂代匪徒1（怪物）	14535	0	1	-1
31629	连阿三暂代匪徒1（怪物）	112	0	1	-1
31630	雪	116	0	1	-1
31631	连阿三暂代匪徒1（怪物）	112	0	1	-1
31632	地鼠门暂代匪徒1（怪物）	14535	0	1	-1
31633	地鼠门暂代匪徒1（怪物）	14535	0	1	-1
31634	地鼠门暂代匪徒1（怪物）	14535	0	1	-1
31635	地鼠门暂代匪徒1（怪物）	14535	0	1	-1
31636	雪	116	0	1	-1
31637	书4（信物）	14513	0	1	-1
31638	击杀护卫：西夏一品堂成员暂代匪徒1（怪物）	176	0	1	-1
31639	击杀护卫：西夏一品堂成员暂代匪徒1（怪物）	176	0	1	-1
31640	击杀护卫：西夏一品堂成员暂代匪徒1（怪物）	176	0	1	-1
31641	渔民-码头船夫（对话）	10101	0	1	-1
31642	卖货郎	14527	0	1	-1
31643	场景npc：无锡路人	14528	0	1	-1
31644	场景npc：无锡路人	14528	0	1	-1
31645	场景npc：商贩1	14527	0	1	-1
31646	场景npc：商贩2	14527	0	1	-1
31647	场景npc：商贩3	14527	0	1	-1
31648	场景npc：无锡路人	115	0	1	-1
31649	场景npc：无锡路人	133	0	1	-1
31650	场景npc：无锡路人	134	0	1	-1
31651	场景npc：无锡路人	143	0	1	-1
31652	野怪npc：天宁寺武林人士	111	0	1	-1
31653	野怪npc：天宁寺毒蜂	175	0	1	-1
31654	野怪npc：天宁寺无赖	193	0	1	-1
31655	野怪npc：天宁寺五步蛇	174	0	1	-1
31656	野怪npc：磨坊一品堂	176	0	1	-1
31657	野怪npc：磨坊一品堂	176	0	1	-1
31658	野怪npc：杏子林丐帮	177	0	1	-1
31659	野怪npc：杏子林丐帮	192	0	1	-1
31660	暂别挚友：段誉（对话/演员）	190	0	1	1
31661	无锡情况：码头船夫（对话）	10101	0	1	-1
31662	松鹤相约：雪	116	0	1	-1
31663	青城弟子-段誉（对话/演员）	190	0	1	1
31664	护送两姊：阿朱（需新建）	136	0	1	-1
31665	护送两姊：阿碧（需新建）	135	0	1	-1
31666	护送两姊：阿朱（需新建）	136	0	1	-1
31667	护送两姊：阿碧（需新建）	135	0	1	-1
31668	乐坊一品堂刺客战斗：雪	116	0	1	-1
31669	霁府门口：雪	116	0	1	-1
31670	击败地鼠门人：雪	116	0	1	-1
31671	乐坊探子相遇雪	116	0	1	-1
31672	清理丐帮乱党：丐帮弟子暂代匪徒1（怪物）	192	0	1	-1
31673	追杀：西夏武士暂代匪徒1（怪物）	117	0	1	-1
31674	掩护段誉：西夏一品堂成员暂代匪徒1（怪物）	150	0	1	1
31675	寻找解药：西夏武士暂代匪徒2（怪物）	176	0	1	-1
31676	寻找解药：西夏武士暂代匪徒3（怪物）	176	0	1	-1
31677	寻找解药：西夏军官暂代匪徒3（怪物）	117	0	1	-1
31678	帮助段誉：西夏武士暂代匪徒2（怪物）	176	0	1	-1
31679	帮助段誉：西夏武士暂代匪徒3（怪物）	176	0	1	-1
31680	帮助段誉：西夏军官暂代匪徒3（怪物）	117	0	1	-1
31681	帮助段誉：李延宗（需新建内容）	186	0	1	1
31682	合力救人：西夏武士暂代匪徒2（怪物）	176	0	1	-1
31683	合力救人：西夏武士暂代匪徒3（怪物）	176	0	1	-1
31684	合力救人：西夏军官暂代匪徒3（怪物）	117	0	1	-1
31685	护送两姊：西夏武士暂代匪徒2（怪物）	176	0	1	-1
31686	护送两姊：西夏武士暂代匪徒3（怪物）	176	0	1	-1
31687	护送两姊：西夏军官暂代匪徒3（怪物）	117	0	1	-1
31688	击败护卫：叶二娘（需新建内容）	14538	0	1	1
31689	击败护卫：西夏武士暂代匪徒1（怪物）	117	0	1	-1
31690	击败护卫：西夏武士暂代匪徒2（怪物）	117	0	1	-1
31691	击退武僧：少林弟子（对话/演员）	122	0	1	-1
31692	击退武僧：少林弟子（对话/演员）	122	0	1	-1
31693	击退武僧：少林弟子（对话/演员）	122	0	1	-1
31694	刺客暂代匪徒1（怪物）	111	0	1	-1
31695	刺客暂代匪徒2（怪物）	179	0	1	-1
31696	刺客暂代匪徒3（怪物）	111	0	1	-1
31697	连阿三暂代匪徒1（怪物）	112	0	1	-1
31698	地鼠门暂代匪徒1（怪物）	14535	0	1	-1
31699	地鼠门暂代匪徒1（怪物）	14535	0	1	-1
31700	雪	116	0	1	-1
31701	无锡情况交任务-段誉	190	0	1	1
31702	暂别挚友交任务-段誉	190	0	1	1
31703	无锡情况：码头船夫（对话）	10101	0	1	-1
31704	掩护段誉：西夏一品堂成员岳老三（对话）	14537	0	1	1
31710	钟灵	14541	0	1	-1
31711	神农帮香主	14542	0	1	-1
31712	天山驯兽人	14543	0	1	-1
31713	神农帮帮众	14544	0	1	-1
31714	万劫谷守卫	14545	0	1	-1
31715	村民	14546	0	1	-1
31716	侠客	14547	0	1	-1
31717	闪电貂	14548	0	1	-1
31718	地图显示空NPC	14549	0	1	-1
31719	无锡巨商	221	0	1	-1
31720	穷苦小孩	10135	0	1	-1
31721	王婆	11033	0	1	-1
31722	薛神医	130	0	1	-1
31723	张三	10087	0	1	-1
31724	人参	215	0	1	-1
31725	甘草	215	0	1	-1
31726	金银花	215	0	1	-1
31727	首乌	215	0	1	-1
31728	茯苓	215	0	1	-1
31729	枸杞	215	0	1	-1
31730	川贝	215	0	1	-1
31731	蒲黄	215	0	1	-1
31732	赫连铁树	109	0	1	-1
31733	老仆	10201	0	1	-1
31734	少年	134	0	1	-1
31735	侍女	14574	0	1	-1
31736	鱼米之乡：码头船夫2（普通）	10101	0	1	-1
31737	鱼米之乡：码头船夫5（普通）	10101	0	1	-1
31738	鱼米之乡：码头船夫6（普通）	10101	0	1	-1
31739	鱼米之乡：码头船夫7（普通）	10101	0	1	-1
31740	场景npc：无锡路人	14528	0	1	-1
31741	场景npc：无锡路人	143	0	1	-1
31742	场景npc：无锡路人	30403	0	1	-1
31743	场景npc：无锡路人	14528	0	1	-1
31744	场景npc：商贩3	14527	0	1	-1
31745	中原男青年	115	0	1	-1
31746	村民	268	0	1	-1
31747	阿柴	268	0	1	-1
31748	阿米	239	0	1	-1
31749	阿油	258	0	1	-1
31750	阿盐	303	0	1	-1
31751	阿醋	258	0	1	-1
31752	阿茶	199	0	1	-1
31753	张三	11168	0	1	-1
31754	王五	222	0	1	-1
31755	李家妹	269	0	1	-1
31756	邓老刀	199	0	1	-1
31757	刘老二	11168	0	1	-1
31758	江湖游医	11030	0	1	-1
31759	阿花	14574	0	1	-1
31760	阿云	269	0	1	-1
31761	阿青	14574	0	1	-1
31762	阿彩	269	0	1	-1
31763	阿绿	14574	0	1	-1
31764	阿月	269	0	1	-1
31765	阿三	268	0	1	-1
31766	阿阳	239	0	1	-1
31767	阿刚	268	0	1	-1
31768	阿铁	239	0	1	-1
31769	管家	14567	0	1	-1
31770	厨子	10236	0	1	-1
31771	钓鱼人	10101	0	1	-1
31772	幽会小情侣	198	0	1	-1
31773	幽会小情侣	14574	0	1	-1
31774	客栈老板娘	14041	0	1	-1
31775	店小二	13103	0	1	-1
31776	名伶	234	0	1	-1
31777	配乐人员	30621	0	1	-1
31778	配乐人员	30622	0	1	-1
32900	椅子	28047	0	1	1
32901	椅子	28047	0	1	1
32902	椅子	28047	0	1	1
32903	配乐人员	30623	0	1	-1
32904	配乐人员	30623	0	1	-1
31801	李秋水-师父	10100	0	1	1
31802	码头问路-码头船夫（对话）	10101	0	1	-1
31803	百姓疲弊-受欺货郎（对话）	268	0	1	-1
31804	青城弟子-诸保昆（对话/演员）	30632	0	1	-1
31805	王家长老等-王家长老（对话）	242	0	1	-1
31806	人质	10161	0	1	-1
31807	姚伯当（水榭大厅）	10166	0	1	-1
31808	青城弟子-诸保昆（王家）	30610	0	1	-1
31809	被救人质	14656	0	1	-1
31791	被救人质（替换）	14656	0	1	-1
31780	青城弟子-姑苏装饰	14660	0	1	-1
31781	秦家寨腿子-姑苏装饰	14661	0	1	-1
31782	秦家寨探子	14662	0	1	-1
31950	秦家寨探子	14662	0	1	-1
31951	秦家寨坐地虎	14663	0	1	-1
31952	秦家寨三当家	14664	0	1	-1
31953	秦家寨腿子代表-姑苏装饰	14661	0	1	-1
31954	秦家寨坐地虎	14663	0	1	-1
31955	秦家寨三当家被制服	14666	0	1	-1
31956	秦家寨弓手-城楼戏台装饰	14667	0	1	-1
31957	秦家寨打手—戏台装饰	14668	0	1	-1
31958	秦家寨打手代表	14668	0	1	-1
31959	戏台人质1（副本）	14669	0	1	-1
31960	戏台人质2（副本）	14670	0	1	-1
31961	戏台人质3（副本）	14671	0	1	-1
31962	被救下戏台人质1	14672	0	1	-1
31963	被救下戏台人质2	14673	0	1	-1
31964	被救下戏台人质3	14674	0	1	-1
31965	被救下戏台人质3（世界）	14671	0	1	-1
31966	秦家寨二当家	14675	0	1	-1
31967	秦家寨打手—二当家的装饰	14668	0	1	-1
31968	药罐子	14676	0	1	-1
31969	秦家寨死士—大当家的装饰	14677	0	1	-1
31970	燕子坞渡口装饰	14571	0	1	-1
31971	松鹤楼	14680	0	1	1
31972	西夏武士装饰	176	0	1	-1
31983	茶花	14689	0	1	1
31984	茶花	14690	0	1	1
31810	雪	14551	0	1	-1
31811	段誉	14552	0	1	1
31812	鸠摩智	14553	0	1	1
31813	阿碧	14554	0	1	-1
31814	阿碧	14555	0	1	-1
31815	阿朱	14556	0	1	-1
31816	鸠摩智	14557	0	1	1
31817	阿碧	14558	0	1	-1
31818	阿朱	14559	0	1	-1
31819	阿碧	14560	0	1	-1
31820	段誉	14561	0	1	1
31821	行船	14562	0	1	1
31822	阿朱	14563	0	1	-1
31823	阿碧	14564	0	1	-1
31824	段誉	14565	0	1	1
31825	阿朱	14566	0	1	-1
31826	慕容管家	14567	0	1	-1
31827	慕容管家	14568	0	1	-1
31828	盲婆婆	14569	0	1	-1
31829	王夫人	14570	0	1	-1
31830	鸠摩智	14557	0	1	1
31831	盲婆婆	171	0	1	-1
31832	行船	14562	0	1	1
31833	鸠摩智（渡口逃走）	14557	0	1	1
31834	王家侍女	14574	0	1	-1
31835	王家侍女（护送）	14575	0	1	-1
31836	段誉（花圃前）	14576	0	1	1
31837	王语嫣（亭子里）	14577	0	1	-1
31838	王语嫣（护送）	14578	0	1	-1
31839	王语嫣（花圃前）	14579	0	1	-1
31840	李婆婆（花匠老妪）	14580	0	1	-1
31841	兰婆婆（花匠老妪）	14581	0	1	-1
31842	阿朱（花肥房）	14582	0	1	-1
31843	阿碧（花肥房）	14583	0	1	-1
31844	王语嫣（渡口）	14584	0	1	-1
31845	阿碧	14586	0	1	-1
31846	阿朱	14587	0	1	-1
31847	诸保昆	30610	0	1	-1
31848	司马林	194	0	1	1
31849	王语嫣	14590	0	1	-1
31850	包不同	14591	0	1	-1
31851	王夫人	14570	0	1	-1
31852	诸保昆	30610	0	1	-1
31853	司马林	194	0	1	1
31854	王语嫣	14584	0	1	-1
31855	艄公（姑苏）	14595	0	1	-1
31856	青城派司马林（姑苏）	194	0	1	1
31857	秦家寨姚伯当（姑苏）	10166	0	1	-1
31858	雪姑娘（姑苏）	14598	0	1	-1
31859	月姑娘（姑苏-镜像副本）	14599	0	1	-1
31860	雪姑娘（无锡）	14600	0	1	-1
31861	李秋水（无锡）	14601	0	1	1
31862	乔峰（无锡）	14602	0	1	1
31863	段誉（无锡）（镜像副本内）	14603	0	1	1
31864	李延宗（慕容复易容）	14604	0	1	1
31865	李延宗（副本）	14604	0	1	1
31866	外围丐帮弟子	14607	0	1	-1
31867	李延宗（镜像副本）	14608	0	1	1
31868	香炉（杏子林副本）	14609	0	1	-1
31869	乔峰（副本内站位）	14610	0	1	1
31870	徐长老（副本内站位）	14611	0	1	-1
31871	全冠清（副本内站位）	14612	0	1	-1
31872	风波恶（副本内站位）	14613	0	1	-1
